Order_ID,Date,Brand,Category,Subcategory,Price_USD,Discount_%,Units_Sold,Revenue_USD,Rating,Num_Reviews,Region,Country,Sales_Channel,Customer_Gender,Customer_Age_Group,Customer_Skin_Type
ORD01186,2024-07-31,Revlon,Haircare,Hair Mask,66.28,0,35,2319.8,4.2,7,South,UK,Online,Unisex,30-39,Sensitive
ORD01187,2024-04-18,The Body Shop,Bath & Body,Hand Cream,68.04,5,26,1769.04,5.0,5,East,USA,Online,Unisex,40-49,Oily
ORD01188,2023-06-03,MAC,Haircare,Hair Serum,64.39,25,13,837.07,4.7,2,North,India,In-Store,Unisex,20-29,Dry
ORD01189,2023-12-05,The Body Shop,Skincare,Face Mask,12.99,0,139,1805.61,3.8,24,North,Germany,In-Store,Unisex,20-29,Oily
ORD01190,2023-12-20,Nykaa,Haircare,Hair Mask,107.69,0,30,3230.7,3.1,8,South,UK,In-Store,Male,50+,Combination
ORD01191,2023-09-18,Sugar Cosmetics,Haircare,Hair Mask,83.23,5,36,2996.28,4.5,3,North,Germany,Online,Female,20-29,Combination
ORD01192,2023-04-15,Himalaya,Makeup,Mascara,51.9,0,24,1245.6,3.3,2,Central,Germany,In-Store,Male,50+,Sensitive
ORD01193,2024-11-15,Himalaya,Bath & Body,Hand Cream,69.96,25,5,349.8,3.6,1,South,USA,Online,Female,20-29,Oily
ORD01194,2023-06-18,MAC,Bath & Body,Body Wash,91.54,25,111,10160.94,3.5,9,North,UK,Online,Female,20-29,Sensitive
ORD01195,2023-12-01,The Body Shop,Fragrance,Deodorant,43.44,10,30,1303.2,4.4,2,Central,India,Online,Unisex,40-49,Normal
ORD01196,2023-12-30,The Body Shop,Fragrance,Body Mist,103.47,10,14,1448.58,4.4,2,Central,UK,Online,Unisex,20-29,Dry
ORD01197,2024-07-27,Sugar Cosmetics,Haircare,Conditioner,79.69,25,72,5737.68,3.8,16,West,UK,Online,Unisex,40-49,Combination
ORD01198,2024-04-22,Revlon,Makeup,Lipstick,4.89,15,11,53.79,3.2,0,West,USA,Online,Male,30-39,Dry
ORD01199,2024-01-05,The Body Shop,Skincare,Sunscreen,95.45,5,81,7731.45,3.4,15,North,Germany,In-Store,Male,13-19,Combination
ORD01200,2024-09-13,L'Oreal,Haircare,Hair Mask,89.68,10,16,1434.88,4.8,1,North,UK,In-Store,Male,13-19,Combination
ORD01201,2023-02-01,Himalaya,Haircare,Shampoo,69.83,25,27,1885.41,4.8,4,Central,UAE,In-Store,Female,40-49,Sensitive
ORD01202,2023-01-30,Revlon,Skincare,Moisturizer,98.7,0,53,5231.1,4.5,14,South,USA,Online,Male,13-19,Oily
ORD01203,2023-11-18,L'Oreal,Fragrance,Body Mist,14.53,0,85,1235.05,3.4,22,Central,UK,Online,Unisex,50+,Oily
ORD01204,2024-08-23,MAC,Haircare,Hair Oil,51.57,15,45,2320.65,3.5,5,Central,India,In-Store,Male,13-19,Oily
ORD01205,2023-10-01,MAC,Makeup,Blush,93.36,0,166,15497.76,3.1,22,South,UAE,Online,Male,50+,Dry
ORD01206,2024-10-12,MAC,Bath & Body,Soap,13.5,0,11,148.5,3.9,1,East,UK,In-Store,Female,30-39,Normal
ORD01207,2024-04-19,Himalaya,Bath & Body,Body Lotion,21.84,0,79,1725.36,4.1,8,North,India,Online,Unisex,13-19,Dry
ORD01208,2023-06-23,L'Oreal,Haircare,Hair Mask,112.8,0,104,11731.2,4.1,31,South,UK,In-Store,Female,20-29,Combination
ORD01209,2023-02-24,Lakme,Makeup,Foundation,82.46,20,9,742.14,3.6,1,East,USA,In-Store,Female,50+,Combination
ORD01210,2023-10-07,Nykaa,Fragrance,Perfume,13.12,5,60,787.2,4.7,7,South,UK,In-Store,Unisex,40-49,Combination
ORD01211,2024-08-15,Revlon,Skincare,Serum,35.81,15,39,1396.59,3.8,9,East,Germany,In-Store,Unisex,20-29,Oily
ORD01212,2024-07-04,MAC,Bath & Body,Soap,108.97,5,37,4031.89,4.5,9,West,UK,In-Store,Female,30-39,Sensitive
ORD01213,2024-06-09,Maybelline,Bath & Body,Hand Cream,77.42,5,40,3096.8,3.3,9,East,USA,In-Store,Male,13-19,Oily
ORD01214,2023-05-24,The Body Shop,Bath & Body,Body Wash,56.05,25,40,2242.0,2.7,5,Central,UK,In-Store,Unisex,40-49,Sensitive
ORD01215,2024-10-06,Maybelline,Skincare,Face Wash,88.32,15,67,5917.44,4.2,17,North,USA,In-Store,Male,30-39,Combination
ORD01216,2023-11-10,Revlon,Skincare,Sunscreen,38.51,0,9,346.59,3.5,1,West,Germany,Online,Female,40-49,Sensitive
ORD01217,2024-03-21,Himalaya,Fragrance,Body Mist,115.51,20,29,3349.79,3.8,1,West,USA,In-Store,Unisex,30-39,Sensitive
ORD01218,2023-11-04,Sugar Cosmetics,Haircare,Hair Serum,15.93,0,42,669.06,3.1,10,South,Germany,Online,Male,40-49,Combination
ORD01219,2023-01-30,Himalaya,Bath & Body,Soap,89.52,0,7,626.64,3.5,1,Central,USA,In-Store,Unisex,50+,Dry
ORD01220,2024-11-10,MAC,Bath & Body,Body Wash,9.09,15,18,163.62,4.0,5,North,India,In-Store,Female,30-39,Normal
ORD01221,2023-01-01,The Body Shop,Fragrance,Perfume,103.56,0,44,4556.64,5.0,12,South,USA,In-Store,Male,13-19,Dry
ORD01222,2023-04-03,Sugar Cosmetics,Makeup,Foundation,116.0,5,77,8932.0,3.7,7,South,Germany,In-Store,Female,40-49,Dry
ORD01223,2024-07-17,The Body Shop,Haircare,Shampoo,82.1,20,81,6650.1,3.9,14,South,UAE,In-Store,Male,20-29,Oily
ORD01224,2023-05-17,Revlon,Fragrance,Perfume,110.47,20,122,13477.34,3.1,35,East,UK,In-Store,Unisex,40-49,Sensitive
ORD01225,2024-11-16,The Body Shop,Skincare,Face Wash,110.03,0,37,4071.11,3.2,7,South,Germany,Online,Female,30-39,Combination
ORD01226,2024-09-17,L'Oreal,Haircare,Hair Mask,11.39,20,54,615.06,4.1,7,North,USA,Online,Male,20-29,Oily
ORD01227,2023-04-06,Sugar Cosmetics,Makeup,Mascara,76.47,15,69,5276.43,3.8,4,West,USA,In-Store,Female,30-39,Combination
ORD01228,2023-02-05,The Body Shop,Fragrance,Body Mist,109.35,10,6,656.1,4.2,0,West,USA,Online,Male,50+,Oily
ORD01229,2023-04-14,Revlon,Fragrance,Perfume,70.63,20,50,3531.5,4.4,10,North,USA,In-Store,Female,50+,Sensitive
ORD01230,2023-01-12,The Body Shop,Fragrance,Body Mist,42.81,25,42,1798.02,4.7,4,West,UAE,Online,Male,40-49,Combination
ORD01231,2024-05-29,The Body Shop,Skincare,Face Mask,92.95,15,92,8551.4,3.5,11,West,UK,In-Store,Female,20-29,Normal
ORD01232,2023-06-03,Maybelline,Bath & Body,Soap,57.46,0,31,1781.26,3.3,5,East,Germany,In-Store,Female,50+,Sensitive
ORD01233,2024-04-20,L'Oreal,Fragrance,Deodorant,56.89,10,43,2446.27,2.6,10,North,India,In-Store,Male,30-39,Oily
ORD01234,2024-03-11,Lakme,Bath & Body,Hand Cream,3.43,15,25,85.75,2.9,2,East,India,In-Store,Female,30-39,Combination
ORD01235,2023-11-29,The Body Shop,Fragrance,Perfume,7.42,10,14,103.88,4.5,1,North,Germany,Online,Male,13-19,Sensitive
ORD01236,2023-03-28,MAC,Fragrance,Perfume,96.82,0,47,4550.54,4.7,13,South,USA,In-Store,Male,30-39,Combination
ORD01237,2023-09-07,Himalaya,Fragrance,Body Mist,26.47,25,27,714.69,3.4,3,North,India,In-Store,Male,13-19,Dry
ORD01238,2024-06-08,Sugar Cosmetics,Bath & Body,Body Lotion,109.57,0,13,1424.41,5.0,0,East,UK,In-Store,Male,13-19,Dry
ORD01239,2023-04-30,Sugar Cosmetics,Haircare,Shampoo,27.6,5,174,4802.4,4.7,26,Central,UK,In-Store,Unisex,50+,Sensitive
ORD01240,2024-08-10,Revlon,Makeup,Lipstick,78.95,25,98,7737.1,4.8,7,South,UAE,In-Store,Unisex,20-29,Combination
ORD01241,2024-02-13,Himalaya,Bath & Body,Body Lotion,52.97,0,5,264.85,3.8,0,East,UK,Online,Male,20-29,Oily
ORD01242,2023-10-09,MAC,Fragrance,Body Mist,39.27,10,62,2434.74,4.1,3,West,Germany,In-Store,Female,20-29,Dry
ORD01243,2023-03-07,Nykaa,Skincare,Face Wash,69.26,10,32,2216.32,4.2,8,Central,UAE,In-Store,Unisex,50+,Combination
ORD01244,2024-07-25,The Body Shop,Bath & Body,Soap,5.35,0,43,230.05,5.0,2,East,UK,In-Store,Male,40-49,Dry
ORD01245,2023-08-04,The Body Shop,Fragrance,Body Mist,98.87,0,78,7711.86,2.7,17,West,UK,In-Store,Female,50+,Oily
ORD01246,2023-03-27,Revlon,Fragrance,Body Mist,114.85,5,84,9647.4,3.6,21,Central,UK,In-Store,Male,30-39,Normal
ORD01247,2024-10-01,MAC,Fragrance,Perfume,45.38,0,36,1633.68,3.2,7,Central,UK,In-Store,Male,13-19,Combination
ORD01248,2024-01-20,Nykaa,Bath & Body,Soap,10.1,0,44,444.4,2.7,10,West,Germany,Online,Female,40-49,Dry
ORD01249,2023-10-24,Himalaya,Makeup,Lipstick,99.87,0,141,14081.67,4.4,36,South,UAE,In-Store,Male,20-29,Normal
ORD01250,2024-01-07,Revlon,Bath & Body,Hand Cream,101.58,0,52,5282.16,3.4,4,East,Germany,In-Store,Female,40-49,Normal
ORD01251,2023-06-10,The Body Shop,Fragrance,Deodorant,6.63,0,25,165.75,3.5,7,West,UK,Online,Unisex,30-39,Normal
ORD01252,2024-08-17,Sugar Cosmetics,Makeup,Lipstick,70.83,20,78,5524.74,4.2,16,West,UAE,Online,Unisex,13-19,Sensitive
ORD01253,2024-09-26,Himalaya,Makeup,Foundation,7.54,0,69,520.26,3.7,9,Central,Germany,In-Store,Female,30-39,Sensitive
ORD01254,2024-10-02,Himalaya,Makeup,Foundation,47.09,25,26,1224.34,3.6,6,North,UK,Online,Unisex,50+,Normal
ORD01255,2024-04-13,MAC,Bath & Body,Body Wash,35.72,15,50,1786.0,3.2,5,South,USA,In-Store,Unisex,20-29,Combination
ORD01256,2023-02-01,Maybelline,Makeup,Mascara,12.19,5,118,1438.42,3.6,29,Central,UAE,In-Store,Female,50+,Normal
ORD01257,2024-05-27,The Body Shop,Makeup,Foundation,115.27,0,70,8068.9,4.8,4,Central,UK,Online,Female,40-49,Oily
ORD01258,2024-06-16,Sugar Cosmetics,Skincare,Moisturizer,118.17,25,19,2245.23,3.8,2,West,India,In-Store,Male,50+,Oily
ORD01259,2024-05-07,The Body Shop,Bath & Body,Body Lotion,71.54,0,14,1001.56,5.0,1,East,UAE,Online,Male,40-49,Sensitive
ORD01260,2023-04-17,Maybelline,Fragrance,Deodorant,55.49,0,177,9821.73,4.3,26,East,Germany,Online,Unisex,20-29,Combination
ORD01261,2023-05-26,Revlon,Fragrance,Body Mist,78.59,5,129,10138.11,3.6,13,West,USA,In-Store,Female,30-39,Oily
ORD01262,2023-09-08,The Body Shop,Fragrance,Body Mist,59.99,10,52,3119.48,4.6,8,East,UK,In-Store,Male,40-49,Combination
ORD01263,2023-02-06,Himalaya,Bath & Body,Hand Cream,60.38,0,58,3502.04,3.8,15,South,Germany,In-Store,Female,20-29,Combination
ORD01264,2023-11-11,Lakme,Bath & Body,Hand Cream,109.57,0,51,5588.07,4.4,12,Central,UK,In-Store,Unisex,40-49,Combination
ORD01265,2024-09-14,MAC,Makeup,Foundation,18.33,10,35,641.55,4.1,3,West,UK,Online,Female,20-29,Sensitive
ORD01266,2023-01-13,Himalaya,Haircare,Conditioner,24.4,10,20,488.0,2.8,1,East,Germany,In-Store,Male,50+,Dry
ORD01267,2024-05-28,Himalaya,Haircare,Conditioner,61.93,15,62,3839.66,3.2,11,Central,UK,In-Store,Male,20-29,Sensitive
ORD01268,2024-01-24,The Body Shop,Fragrance,Perfume,89.38,0,110,9831.8,3.6,18,North,UK,Online,Male,20-29,Dry
ORD01269,2023-05-03,Himalaya,Makeup,Mascara,78.83,5,11,867.13,4.6,0,East,UAE,In-Store,Unisex,13-19,Sensitive
ORD01270,2024-11-11,Revlon,Makeup,Foundation,111.02,0,26,2886.52,4.2,5,West,India,In-Store,Unisex,13-19,Combination
ORD01271,2024-04-02,L'Oreal,Bath & Body,Body Lotion,100.76,5,12,1209.12,4.4,0,South,UK,Online,Unisex,20-29,Dry
ORD01272,2024-09-15,L'Oreal,Fragrance,Perfume,31.64,10,42,1328.88,4.6,11,Central,UK,Online,Unisex,20-29,Oily
ORD01273,2023-03-04,Lakme,Makeup,Blush,50.74,5,53,2689.22,3.2,13,South,USA,In-Store,Male,13-19,Sensitive
ORD01274,2023-07-21,Maybelline,Skincare,Face Wash,10.7,25,80,856.0,5.0,6,North,UAE,Online,Male,20-29,Oily
ORD01275,2024-05-13,Himalaya,Bath & Body,Body Wash,65.48,10,41,2684.68,4.6,2,Central,India,In-Store,Female,40-49,Dry
ORD01276,2023-09-15,L'Oreal,Bath & Body,Soap,35.54,20,66,2345.64,3.9,10,Central,UK,In-Store,Unisex,20-29,Combination
ORD01277,2023-10-18,Nivea,Bath & Body,Soap,81.54,10,48,3913.92,3.2,12,East,Germany,Online,Male,30-39,Sensitive
ORD01278,2023-04-25,The Body Shop,Bath & Body,Hand Cream,76.27,0,24,1830.48,4.2,1,West,India,In-Store,Unisex,40-49,Normal
ORD01279,2024-03-18,Maybelline,Makeup,Foundation,93.64,10,58,5431.12,3.9,13,North,UAE,In-Store,Unisex,50+,Dry
ORD01280,2023-08-07,Nykaa,Makeup,Lipstick,28.63,10,181,5182.03,3.4,13,Central,UK,In-Store,Unisex,40-49,Oily
ORD01281,2024-08-07,Nykaa,Haircare,Hair Mask,115.6,0,38,4392.8,4.3,6,East,USA,Online,Male,20-29,Dry
ORD01282,2024-06-12,Revlon,Bath & Body,Body Wash,57.03,25,85,4847.55,3.0,12,Central,UAE,In-Store,Female,30-39,Normal
ORD01283,2023-11-10,MAC,Haircare,Hair Oil,76.62,15,104,7968.48,4.6,27,East,UK,In-Store,Male,40-49,Sensitive
ORD01284,2024-02-18,L'Oreal,Fragrance,Deodorant,56.62,0,23,1302.26,3.5,6,West,UK,Online,Male,30-39,Oily
ORD01285,2023-10-29,Lakme,Makeup,Foundation,47.27,15,36,1701.72,4.1,10,North,UK,In-Store,Male,30-39,Sensitive
ORD01286,2024-09-24,Nykaa,Bath & Body,Body Wash,93.14,25,50,4657.0,3.1,7,East,India,Online,Female,20-29,Combination
ORD01287,2024-04-26,Himalaya,Fragrance,Body Mist,94.27,0,26,2451.02,4.4,5,West,UAE,Online,Male,50+,Sensitive
ORD01288,2023-02-27,Maybelline,Fragrance,Perfume,47.45,15,222,10533.9,4.0,38,East,Germany,In-Store,Male,30-39,Oily
ORD01289,2023-11-29,Maybelline,Fragrance,Perfume,62.08,20,69,4283.52,3.7,5,South,USA,In-Store,Unisex,20-29,Sensitive
ORD01290,2023-12-02,Nykaa,Skincare,Serum,92.64,10,21,1945.44,3.8,1,Central,Germany,In-Store,Unisex,13-19,Dry
ORD01291,2024-04-01,Revlon,Skincare,Face Wash,112.28,5,30,3368.4,3.6,4,South,UK,In-Store,Female,40-49,Combination
ORD01292,2023-09-19,Lakme,Haircare,Conditioner,95.98,0,15,1439.7,3.9,2,South,India,In-Store,Male,40-49,Normal
ORD01293,2024-06-08,L'Oreal,Skincare,Face Mask,20.25,15,110,2227.5,5.0,31,North,Germany,In-Store,Female,50+,Combination
ORD01294,2024-08-11,Lakme,Bath & Body,Soap,109.73,15,36,3950.28,3.6,10,North,India,Online,Unisex,13-19,Sensitive
ORD01295,2024-08-10,Maybelline,Makeup,Blush,103.54,25,43,4452.22,4.0,2,Central,USA,Online,Unisex,40-49,Combination
ORD01296,2024-10-28,MAC,Fragrance,Deodorant,66.63,15,37,2465.31,2.7,9,North,USA,In-Store,Male,50+,Normal
ORD01297,2023-10-28,Himalaya,Skincare,Serum,80.44,0,117,9411.48,3.8,9,Central,UAE,Online,Female,20-29,Combination
ORD01298,2023-08-17,Lakme,Fragrance,Perfume,65.24,15,91,5936.84,4.2,23,Central,UAE,Online,Unisex,30-39,Sensitive
ORD01299,2023-07-31,MAC,Makeup,Foundation,102.85,10,42,4319.7,4.2,5,South,India,Online,Unisex,50+,Oily
ORD01300,2023-03-12,Revlon,Makeup,Blush,67.62,15,35,2366.7,5.0,3,East,USA,Online,Female,30-39,Dry
ORD01301,2023-08-11,Nykaa,Fragrance,Deodorant,81.38,15,38,3092.44,2.6,4,North,USA,In-Store,Female,40-49,Oily
ORD01302,2024-01-25,Nykaa,Fragrance,Body Mist,115.78,0,44,5094.32,4.0,11,West,UAE,In-Store,Female,20-29,Normal
ORD01303,2023-06-29,Maybelline,Bath & Body,Body Lotion,38.27,0,58,2219.66,3.8,11,South,USA,Online,Male,50+,Combination
ORD01304,2023-08-04,Nykaa,Haircare,Hair Serum,9.27,0,64,593.28,3.4,11,Central,UK,In-Store,Male,50+,Oily
ORD01305,2024-01-25,L'Oreal,Fragrance,Perfume,66.75,20,54,3604.5,4.0,12,West,India,In-Store,Male,30-39,Oily
ORD01306,2023-08-23,Lakme,Fragrance,Body Mist,12.13,0,49,594.37,3.4,14,West,UAE,Online,Male,30-39,Oily
ORD01307,2024-08-01,MAC,Makeup,Foundation,21.55,0,3,64.65,3.9,0,South,Germany,Online,Female,40-49,Oily
ORD01308,2024-11-07,Nykaa,Skincare,Face Mask,53.35,10,75,4001.25,3.8,20,East,Germany,In-Store,Female,40-49,Dry
ORD01309,2024-11-15,MAC,Makeup,Blush,100.46,0,97,9744.62,3.6,28,East,India,Online,Female,40-49,Dry
ORD01310,2023-09-29,Revlon,Haircare,Hair Serum,64.61,15,20,1292.2,3.2,5,North,India,In-Store,Female,40-49,Oily
ORD01311,2024-07-06,L'Oreal,Makeup,Eyeliner,7.6,20,26,197.6,5.0,2,Central,Germany,Online,Female,13-19,Oily
ORD01312,2024-03-05,Maybelline,Haircare,Conditioner,65.25,0,164,10701.0,3.9,16,North,UAE,In-Store,Male,50+,Normal
ORD01313,2023-11-15,L'Oreal,Makeup,Blush,28.1,25,25,702.5,4.4,2,West,UK,Online,Male,50+,Combination
ORD01314,2024-05-19,The Body Shop,Bath & Body,Body Lotion,103.81,5,51,5294.31,4.4,5,South,USA,Online,Female,20-29,Oily
ORD01315,2024-09-21,Lakme,Skincare,Serum,8.82,0,90,793.8,3.2,25,South,USA,In-Store,Female,30-39,Combination
ORD01316,2024-06-16,Himalaya,Fragrance,Body Mist,49.36,10,45,2221.2,5.0,5,South,UK,In-Store,Male,20-29,Sensitive
ORD01317,2023-07-22,L'Oreal,Skincare,Serum,56.23,0,161,9053.03,3.8,21,North,USA,Online,Female,20-29,Normal
ORD01318,2024-05-07,Himalaya,Haircare,Shampoo,7.94,25,291,2310.54,3.8,69,East,USA,In-Store,Male,20-29,Normal
ORD01319,2024-03-26,Nivea,Bath & Body,Hand Cream,118.24,0,66,7803.84,4.4,12,East,Germany,In-Store,Male,20-29,Combination
ORD01320,2024-04-12,Nivea,Haircare,Hair Serum,102.4,0,3,307.2,3.8,0,East,Germany,In-Store,Female,30-39,Normal
ORD01321,2023-04-07,MAC,Skincare,Face Mask,25.12,5,62,1557.44,4.4,4,West,India,Online,Unisex,30-39,Dry
ORD01322,2024-03-22,The Body Shop,Haircare,Hair Oil,73.69,0,2,147.38,4.4,0,Central,USA,In-Store,Unisex,20-29,Dry
ORD01323,2023-12-29,Nykaa,Makeup,Lipstick,53.43,0,159,8495.37,4.4,11,Central,Germany,Online,Unisex,30-39,Sensitive
ORD01324,2024-01-19,MAC,Makeup,Blush,117.18,0,30,3515.4,3.0,1,North,USA,Online,Unisex,20-29,Sensitive
ORD01325,2023-10-13,Nykaa,Bath & Body,Soap,97.8,0,8,782.4,4.2,0,West,UK,In-Store,Unisex,40-49,Normal
ORD01326,2023-11-04,MAC,Fragrance,Deodorant,107.72,0,18,1938.96,4.5,4,North,UK,In-Store,Female,50+,Sensitive
ORD01327,2023-05-24,Sugar Cosmetics,Skincare,Moisturizer,69.97,0,8,559.76,3.3,1,West,USA,Online,Male,20-29,Normal
ORD01328,2023-09-12,Nykaa,Fragrance,Body Mist,116.57,15,65,7577.05,3.3,10,North,USA,In-Store,Female,40-49,Oily
ORD01329,2024-03-30,Nykaa,Bath & Body,Body Wash,32.74,0,47,1538.78,4.8,5,East,UK,Online,Unisex,13-19,Sensitive
ORD01330,2024-10-05,Maybelline,Haircare,Hair Mask,24.27,25,60,1456.2,3.7,13,South,UAE,In-Store,Female,50+,Sensitive
ORD01331,2023-12-16,Maybelline,Fragrance,Perfume,48.67,10,22,1070.74,2.5,1,North,UAE,In-Store,Female,40-49,Normal
ORD01332,2023-10-26,The Body Shop,Bath & Body,Body Wash,39.23,5,115,4511.45,4.7,18,Central,India,Online,Unisex,50+,Sensitive
ORD01333,2024-03-18,The Body Shop,Haircare,Conditioner,25.63,20,44,1127.72,4.1,5,North,India,In-Store,Unisex,30-39,Combination
ORD01334,2024-11-13,Sugar Cosmetics,Bath & Body,Hand Cream,17.91,10,29,519.39,4.1,6,East,India,Online,Female,40-49,Dry
ORD01335,2024-08-28,Nykaa,Bath & Body,Soap,42.74,20,71,3034.54,5.0,15,East,India,In-Store,Unisex,50+,Sensitive
ORD01336,2024-11-14,Nivea,Fragrance,Body Mist,16.6,20,2,33.2,4.8,0,North,Germany,Online,Unisex,13-19,Sensitive
ORD01337,2024-01-05,Nykaa,Skincare,Moisturizer,104.95,20,13,1364.35,3.7,2,West,India,In-Store,Unisex,40-49,Normal
ORD01338,2024-10-05,Sugar Cosmetics,Bath & Body,Body Lotion,45.97,20,41,1884.77,4.4,5,North,USA,Online,Female,30-39,Oily
ORD01339,2024-04-12,L'Oreal,Haircare,Hair Serum,100.88,10,111,11197.68,4.9,28,East,UK,In-Store,Female,30-39,Normal
ORD01340,2024-10-12,The Body Shop,Skincare,Face Wash,7.49,10,51,381.99,4.7,8,South,USA,In-Store,Unisex,40-49,Combination
ORD01341,2023-12-08,Maybelline,Makeup,Eyeliner,81.09,15,5,405.45,3.6,0,Central,Germany,Online,Male,30-39,Oily
ORD01342,2024-09-28,Revlon,Skincare,Serum,61.07,25,146,8916.22,3.5,42,South,UAE,Online,Male,40-49,Combination
ORD01343,2023-06-13,Revlon,Haircare,Hair Serum,73.12,0,45,3290.4,4.1,6,East,India,Online,Female,50+,Combination
ORD01344,2024-07-05,Nivea,Bath & Body,Hand Cream,69.63,0,79,5500.77,3.3,20,West,Germany,Online,Female,13-19,Oily
ORD01345,2023-05-30,Lakme,Bath & Body,Soap,17.64,15,56,987.84,3.4,8,Central,UK,In-Store,Female,40-49,Oily
ORD01346,2023-03-26,Himalaya,Haircare,Hair Mask,41.25,15,80,3300.0,4.1,23,South,UAE,Online,Female,50+,Dry
ORD01347,2023-08-18,The Body Shop,Haircare,Shampoo,5.64,5,60,338.4,3.5,7,South,USA,In-Store,Unisex,20-29,Dry
ORD01348,2023-01-22,Nykaa,Skincare,Face Wash,30.99,25,54,1673.46,2.6,12,West,UAE,Online,Male,20-29,Sensitive
ORD01349,2024-02-01,Himalaya,Bath & Body,Soap,44.52,10,123,5475.96,5.0,25,East,UK,In-Store,Male,30-39,Dry
ORD01350,2023-03-20,Revlon,Haircare,Hair Mask,33.36,0,50,1668.0,3.1,11,East,USA,Online,Female,50+,Normal
ORD01351,2024-09-10,Maybelline,Bath & Body,Hand Cream,95.32,5,18,1715.76,3.0,1,East,Germany,Online,Male,30-39,Sensitive
ORD01352,2024-03-24,Himalaya,Skincare,Serum,10.16,25,55,558.8,4.0,3,Central,UAE,Online,Female,13-19,Sensitive
ORD01353,2023-12-22,L'Oreal,Fragrance,Body Mist,94.21,25,82,7725.22,3.7,23,South,India,In-Store,Female,30-39,Sensitive
ORD01354,2024-05-17,Himalaya,Haircare,Shampoo,50.84,20,34,1728.56,5.0,5,South,UAE,Online,Unisex,40-49,Combination
ORD01355,2023-08-27,Revlon,Bath & Body,Hand Cream,25.07,20,93,2331.51,3.5,21,South,Germany,In-Store,Female,50+,Oily
ORD01356,2023-03-14,Maybelline,Haircare,Hair Mask,61.54,0,63,3877.02,4.4,5,Central,UAE,Online,Unisex,20-29,Dry
ORD01357,2023-01-31,MAC,Bath & Body,Body Wash,90.32,25,4,361.28,4.2,0,North,UK,Online,Female,40-49,Sensitive
ORD01358,2024-04-30,Sugar Cosmetics,Fragrance,Deodorant,110.25,0,16,1764.0,3.4,0,East,USA,Online,Male,30-39,Dry
ORD01359,2023-04-03,The Body Shop,Fragrance,Deodorant,17.06,0,142,2422.52,3.5,33,East,UAE,Online,Female,30-39,Oily
ORD01360,2024-06-20,Maybelline,Haircare,Hair Serum,64.06,10,154,9865.24,4.3,35,North,Germany,Online,Unisex,13-19,Combination
ORD01361,2024-06-25,L'Oreal,Skincare,Sunscreen,107.69,0,36,3876.84,4.6,3,North,UK,In-Store,Male,13-19,Sensitive
ORD01362,2023-06-26,Maybelline,Bath & Body,Hand Cream,70.89,5,16,1134.24,4.7,1,Central,UAE,Online,Unisex,20-29,Combination
ORD01363,2024-01-19,Himalaya,Skincare,Sunscreen,76.1,0,16,1217.6,3.6,1,West,USA,Online,Male,13-19,Sensitive
ORD01364,2023-11-16,Maybelline,Skincare,Face Mask,108.52,10,19,2061.88,3.8,2,North,UK,Online,Unisex,50+,Dry
ORD01365,2024-09-09,Nykaa,Skincare,Serum,90.1,0,105,9460.5,3.9,9,Central,UK,In-Store,Unisex,50+,Normal
ORD01366,2023-03-09,Nivea,Fragrance,Perfume,83.8,15,190,15922.0,4.1,30,South,UK,Online,Female,40-49,Dry
ORD01367,2023-03-02,Revlon,Fragrance,Perfume,108.44,25,47,5096.68,5.0,6,Central,India,Online,Unisex,30-39,Sensitive
ORD01368,2024-10-20,Nivea,Bath & Body,Soap,118.08,5,38,4487.04,4.1,7,East,UK,Online,Male,20-29,Combination
ORD01369,2024-01-22,Sugar Cosmetics,Fragrance,Deodorant,9.59,0,48,460.32,3.8,7,West,India,In-Store,Female,30-39,Sensitive
ORD01370,2023-11-10,Sugar Cosmetics,Fragrance,Body Mist,33.74,25,72,2429.28,3.5,7,East,India,Online,Female,13-19,Combination
ORD01371,2023-02-19,Revlon,Bath & Body,Body Wash,40.39,0,27,1090.53,4.1,1,North,UK,In-Store,Female,30-39,Sensitive
ORD01372,2024-06-20,Nivea,Skincare,Serum,98.04,0,88,8627.52,4.5,19,Central,UK,Online,Female,13-19,Normal
ORD01373,2023-03-16,Revlon,Makeup,Foundation,58.81,5,37,2175.97,4.1,9,West,USA,Online,Female,40-49,Dry
ORD01374,2023-09-04,L'Oreal,Skincare,Face Wash,61.54,15,13,800.02,3.5,2,South,UAE,Online,Male,40-49,Oily
ORD01375,2023-09-10,Himalaya,Makeup,Foundation,104.9,10,111,11643.9,3.6,30,West,Germany,In-Store,Female,30-39,Normal
ORD01376,2024-01-22,Sugar Cosmetics,Skincare,Serum,64.75,10,237,15345.75,4.4,69,South,UAE,In-Store,Unisex,13-19,Normal
ORD01377,2024-11-09,MAC,Skincare,Serum,11.61,5,204,2368.44,4.4,14,North,India,Online,Female,40-49,Oily
ORD01378,2023-06-21,Revlon,Makeup,Blush,92.87,10,24,2228.88,4.7,6,West,UK,In-Store,Male,50+,Combination
ORD01379,2023-07-26,Sugar Cosmetics,Skincare,Moisturizer,11.47,0,37,424.39,4.3,10,Central,UAE,Online,Female,50+,Oily
ORD01380,2023-04-25,Maybelline,Fragrance,Deodorant,82.34,5,149,12268.66,3.5,17,North,UAE,Online,Female,13-19,Dry
ORD01381,2024-03-24,Revlon,Fragrance,Body Mist,119.61,0,84,10047.24,4.8,5,West,Germany,Online,Unisex,50+,Dry
